INFO:root:[AutoTrain] ep=0, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=813, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.017, confidence=0.9797
INFO:root:[AutoTrain] ep=814, question='Give me an example of a secure password.', correct=4, chosen=2, rew=-1, eps=0.017, confidence=-0.3862
INFO:root:[AutoTrain] ep=815, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.017, confidence=0.9891
INFO:root:[AutoTrain] ep=816, question='How does a leap year work? ', correct=4, chosen=7, rew=-1, eps=0.017, confidence=-0.4112
INFO:root:[AutoTrain] ep=817, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.017, confidence=0.9999
INFO:root:[AutoTrain] ep=818, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.016, confidence=0.9785
INFO:root:[AutoTrain] ep=819, question='What is capital of Germany?', correct=6, chosen=11, rew=-1, eps=0.016, confidence=-0.9785
INFO:root:[AutoTrain] ep=820, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.016, confidence=1.0192
INFO:root:[AutoTrain] ep=821, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.016, confidence=0.0140
INFO:root:[AutoTrain] ep=822, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.016, confidence=1.0471
INFO:root:[AutoTrain] ep=823, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.016, confidence=0.9717
INFO:root:[AutoTrain] ep=824, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.016, confidence=1.0311
INFO:root:[AutoTrain] ep=825, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.016, confidence=0.9952
INFO:root:[AutoTrain] ep=826, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.016, confidence=0.9307
INFO:root:[AutoTrain] ep=827, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.016, confidence=0.8175
INFO:root:[AutoTrain] ep=828, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.016, confidence=1.0732
INFO:root:[AutoTrain] ep=829, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.016, confidence=0.9913
INFO:root:[AutoTrain] ep=830, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.016, confidence=0.7504
INFO:root:[AutoTrain] ep=831, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.015, confidence=0.9911
INFO:root:[AutoTrain] ep=832, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.015, confidence=1.0192
INFO:root:[AutoTrain] ep=833, question='What is the difference between a city and a country?', correct=4, chosen=11, rew=-1, eps=0.015, confidence=-0.7792
INFO:root:[AutoTrain] ep=834, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.015, confidence=0.7101
INFO:root:[AutoTrain] ep=835, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.015, confidence=1.0112
INFO:root:[AutoTrain] ep=836, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.015, confidence=1.0408
INFO:root:[AutoTrain] ep=837, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.015, confidence=0.9001
INFO:root:[AutoTrain] ep=838, question='What are the main colors of the Polish flag?', correct=4, chosen=10, rew=-1, eps=0.015, confidence=-0.8329
INFO:root:[AutoTrain] ep=839, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.015, confidence=0.9891
INFO:root:[AutoTrain] ep=840, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.015, confidence=0.9292
INFO:root:[AutoTrain] ep=841, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.015, confidence=0.9090
INFO:root:[AutoTrain] ep=842, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.015, confidence=0.7645
INFO:root:[AutoTrain] ep=843, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.015, confidence=0.9217
INFO:root:[AutoTrain] ep=844, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.014, confidence=0.9866
INFO:root:[AutoTrain] ep=845, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.014, confidence=1.0211
INFO:root:[AutoTrain] ep=846, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.014, confidence=0.9775
INFO:root:[AutoTrain] ep=847, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.014, confidence=0.9276
INFO:root:[AutoTrain] ep=848, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.014, confidence=0.9806
INFO:root:[AutoTrain] ep=849, question='What is the capital of Germany?', correct=6, chosen=7, rew=-1, eps=0.014, confidence=-0.9883
INFO:root:[AutoTrain] ep=850, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.014, confidence=0.8835
INFO:root:[AutoTrain] ep=851, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.014, confidence=0.9851
INFO:root:[AutoTrain] ep=852, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.014, confidence=-0.8034
INFO:root:[AutoTrain] ep=853, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.014, confidence=0.8645
INFO:root:[AutoTrain] ep=854, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.014, confidence=0.8872
INFO:root:[AutoTrain] ep=855, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.014, confidence=0.9859
INFO:root:[AutoTrain] ep=856, question='Explain the concept of gravity in simple terms.', correct=4, chosen=7, rew=-1, eps=0.014, confidence=-0.8946
INFO:root:[AutoTrain] ep=857, question='What is the capital of the Czech Republic?', correct=5, chosen=7, rew=-1, eps=0.014, confidence=-0.7998
INFO:root:[AutoTrain] ep=858, question='What is the capital of Germany?', correct=6, chosen=7, rew=-1, eps=0.013, confidence=-0.9937
INFO:root:[AutoTrain] ep=859, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.013, confidence=0.9531
INFO:root:[AutoTrain] ep=860, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.013, confidence=0.9514
INFO:root:[AutoTrain] ep=861, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.013, confidence=1.0319
INFO:root:[AutoTrain] ep=862, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.013, confidence=0.9707
INFO:root:[AutoTrain] ep=863, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.013, confidence=0.9802
INFO:root:[AutoTrain] ep=864, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.013, confidence=0.7805
INFO:root:[AutoTrain] ep=865, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.013, confidence=-0.1339
INFO:root:[AutoTrain] ep=866, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.013, confidence=1.0045
INFO:root:[AutoTrain] ep=867, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.013, confidence=1.0286
INFO:root:[AutoTrain] ep=868, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.013, confidence=0.9605
INFO:root:[AutoTrain] ep=869, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.013, confidence=0.7986
INFO:root:[AutoTrain] ep=870, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.013, confidence=1.0190
INFO:root:[AutoTrain] ep=871, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.013, confidence=0.9152
INFO:root:[AutoTrain] ep=872, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.013, confidence=1.0785
INFO:root:[AutoTrain] ep=873, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.013, confidence=0.8004
INFO:root:[AutoTrain] ep=874, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.012, confidence=0.9948
INFO:root:[AutoTrain] ep=875, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.012, confidence=1.0361
INFO:root:[AutoTrain] ep=876, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.012, confidence=0.9875
INFO:root:[AutoTrain] ep=877, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.012, confidence=0.9900
INFO:root:[AutoTrain] ep=878, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.012, confidence=1.0748
INFO:root:[AutoTrain] ep=879, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.012, confidence=1.0779
INFO:root:[AutoTrain] ep=880, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.012, confidence=1.0414
INFO:root:[AutoTrain] ep=881, question='How does a leap year work? ', correct=4, chosen=7, rew=-1, eps=0.012, confidence=-0.4454
INFO:root:[AutoTrain] ep=882, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.012, confidence=1.0024
INFO:root:[AutoTrain] ep=883, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.012, confidence=1.0840
INFO:root:[AutoTrain] ep=884, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.012, confidence=0.9781
INFO:root:[AutoTrain] ep=885, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.012, confidence=0.9862
INFO:root:[AutoTrain] ep=886, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.012, confidence=0.9827
INFO:root:[AutoTrain] ep=887, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.012, confidence=1.0250
INFO:root:[AutoTrain] ep=888, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.012, confidence=0.9934
INFO:root:[AutoTrain] ep=889, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.012, confidence=1.0530
INFO:root:[AutoTrain] ep=890, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.011, confidence=1.0851
INFO:root:[AutoTrain] ep=891, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011, confidence=1.0161
INFO:root:[AutoTrain] ep=892, question='Capitol of Poland?', correct=0, chosen=0, rew=1, eps=0.011, confidence=0.6954
INFO:root:[AutoTrain] ep=893, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.011, confidence=0.9542
INFO:root:[AutoTrain] ep=894, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.011, confidence=0.9706
INFO:root:[AutoTrain] ep=895, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.011, confidence=1.0073
INFO:root:[AutoTrain] ep=896, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.011, confidence=0.8116
INFO:root:[AutoTrain] ep=897, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=8, rew=-1, eps=0.011, confidence=-0.8756
INFO:root:[AutoTrain] ep=898, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.011, confidence=0.9915
INFO:root:[AutoTrain] ep=899, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011, confidence=1.0375
INFO:root:[AutoTrain] ep=900, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.011, confidence=0.9880
INFO:root:[AutoTrain] ep=901, question='How many planets will be discovered in the future?', correct=11, chosen=11, rew=1, eps=0.011, confidence=1.0528
INFO:root:[AutoTrain] ep=902, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.011, confidence=0.8621
INFO:root:[AutoTrain] ep=903, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.011, confidence=0.9568
INFO:root:[AutoTrain] ep=904, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.011, confidence=1.0518
INFO:root:[AutoTrain] ep=905, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.011, confidence=0.9698
INFO:root:[AutoTrain] ep=906, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=4, rew=1, eps=0.011, confidence=-0.6201
INFO:root:[AutoTrain] ep=907, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011, confidence=0.9791
INFO:root:[AutoTrain] ep=908, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.010, confidence=0.9938
INFO:root:[AutoTrain] ep=909, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0052
INFO:root:[AutoTrain] ep=910, question='Give me an example of a secure password.', correct=4, chosen=2, rew=-1, eps=0.010, confidence=-0.5218
INFO:root:[AutoTrain] ep=911, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9950
INFO:root:[AutoTrain] ep=912, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9978
INFO:root:[AutoTrain] ep=913, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9937
INFO:root:[AutoTrain] ep=914, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9147
INFO:root:[AutoTrain] ep=915, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010, confidence=1.0087
INFO:root:[AutoTrain] ep=916, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9997
INFO:root:[AutoTrain] ep=917, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.5396
INFO:root:[AutoTrain] ep=918, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.010, confidence=0.9928
INFO:root:[AutoTrain] ep=919, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.010, confidence=0.9925
INFO:root:[AutoTrain] ep=920, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.010, confidence=0.9762
INFO:root:[AutoTrain] ep=921, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0350
INFO:root:[AutoTrain] ep=922, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.010, confidence=1.0238
INFO:root:[AutoTrain] ep=923, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0406
INFO:root:[AutoTrain] ep=924, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0118
INFO:root:[AutoTrain] ep=925, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.010, confidence=-0.9164
INFO:root:[AutoTrain] ep=926, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9307
INFO:root:[AutoTrain] ep=927, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9307
INFO:root:[AutoTrain] ep=928, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010, confidence=0.9732
INFO:root:[AutoTrain] ep=929, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.010, confidence=1.0644
INFO:root:[AutoTrain] ep=930, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0064
INFO:root:[AutoTrain] ep=931, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.010, confidence=0.9866
INFO:root:[AutoTrain] ep=932, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.8215
INFO:root:[AutoTrain] ep=933, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.5433
INFO:root:[AutoTrain] ep=934, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0041
INFO:root:[AutoTrain] ep=935, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.010, confidence=1.0029
INFO:root:[AutoTrain] ep=936, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.010, confidence=1.0050
INFO:root:[AutoTrain] ep=937, question='What is the capital of Czech Republic?', correct=5, chosen=7, rew=-1, eps=0.010, confidence=-0.8789
INFO:root:[AutoTrain] ep=938, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010, confidence=0.7779
INFO:root:[AutoTrain] ep=939, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.010, confidence=1.0332
INFO:root:[AutoTrain] ep=940, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.7285
INFO:root:[AutoTrain] ep=941, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.010, confidence=1.0289
INFO:root:[AutoTrain] ep=942, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.010, confidence=-0.2961
INFO:root:[AutoTrain] ep=943, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0202
INFO:root:[AutoTrain] ep=944, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0089
INFO:root:[AutoTrain] ep=945, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9770
INFO:root:[AutoTrain] ep=946, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010, confidence=0.9921
INFO:root:[AutoTrain] ep=947, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9521
INFO:root:[AutoTrain] ep=948, question='What is the capital of Czech Republic?', correct=5, chosen=7, rew=-1, eps=0.010, confidence=-0.8905
INFO:root:[AutoTrain] ep=949, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9582
INFO:root:[AutoTrain] ep=950, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.010, confidence=1.0039
INFO:root:[AutoTrain] ep=951, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.4447
INFO:root:[AutoTrain] ep=952, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9034
INFO:root:[AutoTrain] ep=953, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010, confidence=1.0182
INFO:root:[AutoTrain] ep=954, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9825
INFO:root:[AutoTrain] ep=955, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9985
INFO:root:[AutoTrain] ep=956, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=4, rew=-1, eps=0.010, confidence=-0.6753
INFO:root:[AutoTrain] ep=957, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9970
INFO:root:[AutoTrain] ep=958, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.5016
INFO:root:[AutoTrain] ep=959, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9531
INFO:root:[AutoTrain] ep=960, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.010, confidence=0.9899
INFO:root:[AutoTrain] ep=961, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0546
INFO:root:[AutoTrain] ep=962, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.5177
INFO:root:[AutoTrain] ep=963, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.6657
INFO:root:[AutoTrain] ep=964, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.010, confidence=1.0086
INFO:root:[AutoTrain] ep=965, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9998
INFO:root:[AutoTrain] ep=966, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010, confidence=1.0377
INFO:root:[AutoTrain] ep=967, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9800
INFO:root:[AutoTrain] ep=968, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0328
INFO:root:[AutoTrain] ep=969, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.010, confidence=1.0025
INFO:root:[AutoTrain] ep=970, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0290
INFO:root:[AutoTrain] ep=971, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.010, confidence=0.9867
INFO:root:[AutoTrain] ep=972, question='Give me an example of a secure password.', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.4818
INFO:root:[AutoTrain] ep=973, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0476
INFO:root:[AutoTrain] ep=974, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9604
INFO:root:[AutoTrain] ep=975, question='Capitol of Poland?', correct=0, chosen=0, rew=1, eps=0.010, confidence=0.7271
INFO:root:[AutoTrain] ep=976, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.010, confidence=0.9788
INFO:root:[AutoTrain] ep=977, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.9936
INFO:root:[AutoTrain] ep=978, question='What is my favorite color?', correct=11, chosen=7, rew=-1, eps=0.010, confidence=0.0769
INFO:root:[AutoTrain] ep=979, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9958
INFO:root:[AutoTrain] ep=980, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0050
INFO:root:[AutoTrain] ep=981, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.010, confidence=1.0097
INFO:root:[AutoTrain] ep=982, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9284
INFO:root:[AutoTrain] ep=983, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.8645
INFO:root:[AutoTrain] ep=984, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010, confidence=0.9219
INFO:root:[AutoTrain] ep=985, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.1270
INFO:root:[AutoTrain] ep=986, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.8288
INFO:root:[AutoTrain] ep=987, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010, confidence=0.9119
INFO:root:[AutoTrain] ep=988, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9785
INFO:root:[AutoTrain] ep=989, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.010, confidence=0.8601
INFO:root:[AutoTrain] ep=990, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.010, confidence=1.0029
INFO:root:[AutoTrain] ep=991, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.010, confidence=1.0156
INFO:root:[AutoTrain] ep=992, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010, confidence=1.0004
INFO:root:[AutoTrain] ep=993, question='What are the main colors of the Polish flag?', correct=4, chosen=4, rew=1, eps=0.010, confidence=-0.4779
INFO:root:[AutoTrain] ep=994, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010, confidence=1.0234
INFO:root:[AutoTrain] ep=995, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.010, confidence=0.9827
INFO:root:[AutoTrain] ep=996, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=4, rew=1, eps=0.010, confidence=0.1109
INFO:root:[AutoTrain] ep=997, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.010, confidence=0.9980
INFO:root:[AutoTrain] ep=998, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.010, confidence=0.9714
INFO:root:[AutoTrain] ep=999, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010, confidence=1.0099
INFO:root:[Training] Duration: 198.84 seconds (3 min 18 sec)
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='Give me an example of a secure password.'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='What is the next number in the sequence: 2, 4, 8, 16...?'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='What is the difference between a city and a country?'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='How does a leap year work?'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='Explain the concept of gravity in simple terms.'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='What are the main colors of the Polish flag?'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='What happens when you mix blue and yellow paint?'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='Germany'
WARNING:root:[WARNING] Possibly fallback or unknown answer for input='leap yaer - what is '
DEBUG:h5py._conv:Creating converter from 5 to 3
