INFO:root:[AutoTrain] ep=0, question='Language spoken in Czech Republic?', correct=10, chosen=4, rew=-1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=202, question='What is the name of university in Hradec Kralove?', correct=2, chosen=12, rew=-1, eps=0.361, confidence=0.0769
INFO:root:[AutoTrain] ep=203, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.360, confidence=-0.3438
INFO:root:[AutoTrain] ep=204, question='When is New Year's Day celebrated?', correct=7, chosen=2, rew=-1, eps=0.358, confidence=-0.5856
INFO:root:[AutoTrain] ep=205, question='What is UHK?', correct=2, chosen=0, rew=-1, eps=0.356, confidence=-0.4562
INFO:root:[AutoTrain] ep=206, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.354, confidence=0.0168
INFO:root:[AutoTrain] ep=207, question='How many planets will be discovered in the future?', correct=11, chosen=12, rew=-1, eps=0.353, confidence=0.0769
INFO:root:[AutoTrain] ep=208, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.351, confidence=0.0769
INFO:root:[AutoTrain] ep=209, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=10, rew=-1, eps=0.349, confidence=-0.5599
INFO:root:[AutoTrain] ep=210, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.347, confidence=0.0769
INFO:root:[AutoTrain] ep=211, question='What is Poland's capital?', correct=0, chosen=2, rew=-1, eps=0.346, confidence=0.0769
INFO:root:[AutoTrain] ep=212, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.344, confidence=-0.3076
INFO:root:[AutoTrain] ep=213, question='Can you tell me what I had for breakfast today?', correct=11, chosen=4, rew=-1, eps=0.342, confidence=0.0769
INFO:root:[AutoTrain] ep=214, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.340, confidence=0.2865
INFO:root:[AutoTrain] ep=215, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.339, confidence=0.0774
INFO:root:[AutoTrain] ep=216, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.337, confidence=-0.4304
INFO:root:[AutoTrain] ep=217, question='Tell me about UHK', correct=2, chosen=8, rew=-1, eps=0.335, confidence=0.0769
INFO:root:[AutoTrain] ep=218, question='What will the stock market do next week?', correct=11, chosen=3, rew=-1, eps=0.334, confidence=0.0769
INFO:root:[AutoTrain] ep=219, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.332, confidence=-0.1176
INFO:root:[AutoTrain] ep=220, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.330, confidence=0.0769
INFO:root:[AutoTrain] ep=221, question='Where will I be in 10 years?', correct=11, chosen=8, rew=-1, eps=0.329, confidence=-0.0638
INFO:root:[AutoTrain] ep=222, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=3, rew=-1, eps=0.327, confidence=0.0769
INFO:root:[AutoTrain] ep=223, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.325, confidence=-0.3155
INFO:root:[AutoTrain] ep=224, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=2, rew=-1, eps=0.324, confidence=0.0769
INFO:root:[AutoTrain] ep=225, question='What is the capital of the Czech Republic?', correct=5, chosen=10, rew=-1, eps=0.322, confidence=-0.5715
INFO:root:[AutoTrain] ep=226, question='How many days does February have in a leap year?', correct=3, chosen=10, rew=-1, eps=0.321, confidence=0.0769
INFO:root:[AutoTrain] ep=227, question='What language do people speak in Czechia?', correct=10, chosen=3, rew=-1, eps=0.319, confidence=0.0769
INFO:root:[AutoTrain] ep=228, question='Berlin is capital of which country?', correct=12, chosen=11, rew=-1, eps=0.317, confidence=0.0769
INFO:root:[AutoTrain] ep=229, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=8, rew=-1, eps=0.316, confidence=-0.2846
INFO:root:[AutoTrain] ep=230, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=10, rew=-1, eps=0.314, confidence=-0.5212
INFO:root:[AutoTrain] ep=231, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.313, confidence=-0.2633
INFO:root:[AutoTrain] ep=232, question='Tell me about UHK', correct=2, chosen=10, rew=-1, eps=0.311, confidence=-0.2240
INFO:root:[AutoTrain] ep=233, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.309, confidence=-0.5419
INFO:root:[AutoTrain] ep=234, question='What is the difference between a city and a country?', correct=4, chosen=8, rew=-1, eps=0.308, confidence=0.3588
INFO:root:[AutoTrain] ep=235, question='What language do people speak in Czech Republic?', correct=10, chosen=1, rew=-1, eps=0.306, confidence=0.0769
INFO:root:[AutoTrain] ep=236, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=10, rew=-1, eps=0.305, confidence=-0.5257
INFO:root:[AutoTrain] ep=237, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=11, rew=-1, eps=0.303, confidence=0.0769
INFO:root:[AutoTrain] ep=238, question='Painter of the Lady with an Ermine?', correct=1, chosen=6, rew=-1, eps=0.302, confidence=0.0769
INFO:root:[AutoTrain] ep=239, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=10, rew=-1, eps=0.300, confidence=-0.4050
INFO:root:[AutoTrain] ep=240, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.299, confidence=0.7803
INFO:root:[AutoTrain] ep=241, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.297, confidence=-0.0549
INFO:root:[AutoTrain] ep=242, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.296, confidence=-0.2991
INFO:root:[AutoTrain] ep=243, question='What is capital of Germany?', correct=6, chosen=11, rew=-1, eps=0.294, confidence=-0.4599
INFO:root:[AutoTrain] ep=244, question='Can you tell me what I had for breakfast today?', correct=11, chosen=10, rew=-1, eps=0.293, confidence=-0.4244
INFO:root:[AutoTrain] ep=245, question='What is the capital of Germany?', correct=6, chosen=9, rew=-1, eps=0.291, confidence=0.0769
INFO:root:[AutoTrain] ep=246, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.290, confidence=-0.0108
INFO:root:[AutoTrain] ep=247, question='What is the capital of the Czech Republic?', correct=5, chosen=10, rew=-1, eps=0.288, confidence=-0.3719
INFO:root:[AutoTrain] ep=248, question='What is the next winning lottery number?', correct=11, chosen=8, rew=-1, eps=0.287, confidence=0.0769
INFO:root:[AutoTrain] ep=249, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.286, confidence=-0.4113
INFO:root:[AutoTrain] ep=250, question='What day is New Year?', correct=7, chosen=10, rew=-1, eps=0.284, confidence=-0.5465
INFO:root:[AutoTrain] ep=251, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=10, rew=-1, eps=0.283, confidence=-0.4053
INFO:root:[AutoTrain] ep=252, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.281, confidence=-0.2972
INFO:root:[AutoTrain] ep=253, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.280, confidence=0.8026
INFO:root:[AutoTrain] ep=254, question='What are the main colors of the Polish flag?', correct=4, chosen=10, rew=-1, eps=0.279, confidence=-0.6345
INFO:root:[AutoTrain] ep=255, question='When is January 1 celebrated?', correct=7, chosen=2, rew=-1, eps=0.277, confidence=-0.6273
INFO:root:[AutoTrain] ep=256, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=10, rew=-1, eps=0.276, confidence=0.0769
INFO:root:[AutoTrain] ep=257, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.274, confidence=0.0769
INFO:root:[AutoTrain] ep=258, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.273, confidence=-0.4104
INFO:root:[AutoTrain] ep=259, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.272, confidence=0.0769
INFO:root:[AutoTrain] ep=260, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.270, confidence=0.8083
INFO:root:[AutoTrain] ep=261, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.269, confidence=0.0769
INFO:root:[AutoTrain] ep=262, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.268, confidence=-0.2644
INFO:root:[AutoTrain] ep=263, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.266, confidence=0.6074
INFO:root:[AutoTrain] ep=264, question='How does a leap year work? ', correct=4, chosen=8, rew=-1, eps=0.265, confidence=-0.1152
INFO:root:[AutoTrain] ep=265, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.264, confidence=0.5891
INFO:root:[AutoTrain] ep=266, question='Czech Republic official language?', correct=10, chosen=0, rew=-1, eps=0.262, confidence=0.0769
INFO:root:[AutoTrain] ep=267, question='New Year's Day date?', correct=7, chosen=10, rew=-1, eps=0.261, confidence=-0.6192
INFO:root:[AutoTrain] ep=268, question='What is my favorite color?', correct=11, chosen=4, rew=-1, eps=0.260, confidence=0.0769
INFO:root:[AutoTrain] ep=269, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.258, confidence=0.8881
INFO:root:[AutoTrain] ep=270, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=11, rew=-1, eps=0.257, confidence=0.0769
INFO:root:[AutoTrain] ep=271, question='Which language is spoken in Czech Republic?', correct=10, chosen=7, rew=-1, eps=0.256, confidence=0.0769
INFO:root:[AutoTrain] ep=272, question='What is the next winning lottery number?', correct=11, chosen=10, rew=-1, eps=0.255, confidence=-0.3884
INFO:root:[AutoTrain] ep=273, question='What are the main colors of the Polish flag?', correct=4, chosen=10, rew=-1, eps=0.253, confidence=-0.6969
INFO:root:[AutoTrain] ep=274, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.252, confidence=0.0103
INFO:root:[AutoTrain] ep=275, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.251, confidence=0.1196
INFO:root:[AutoTrain] ep=276, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.249, confidence=0.1263
INFO:root:[AutoTrain] ep=277, question='How many days does February contain in a leap year?', correct=3, chosen=10, rew=-1, eps=0.248, confidence=-0.5862
INFO:root:[AutoTrain] ep=278, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.247, confidence=-0.5583
INFO:root:[AutoTrain] ep=279, question='Which country has Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.246, confidence=0.7070
INFO:root:[AutoTrain] ep=280, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.245, confidence=-0.3868
INFO:root:[AutoTrain] ep=281, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=8, rew=-1, eps=0.243, confidence=-0.4572
INFO:root:[AutoTrain] ep=282, question='What is capital of Germany?', correct=6, chosen=0, rew=-1, eps=0.242, confidence=-0.5185
INFO:root:[AutoTrain] ep=283, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.241, confidence=0.1455
INFO:root:[AutoTrain] ep=284, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.240, confidence=0.8514
INFO:root:[AutoTrain] ep=285, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=9, rew=-1, eps=0.238, confidence=-0.5051
INFO:root:[AutoTrain] ep=286, question='How many planets will be discovered in the future?', correct=11, chosen=8, rew=-1, eps=0.237, confidence=-0.2973
INFO:root:[AutoTrain] ep=287, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.236, confidence=-0.0746
INFO:root:[AutoTrain] ep=288, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=5, rew=-1, eps=0.235, confidence=0.0769
INFO:root:[AutoTrain] ep=289, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.234, confidence=0.2721
INFO:root:[AutoTrain] ep=290, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.233, confidence=0.7456
INFO:root:[AutoTrain] ep=291, question='How many days does February have in a leap year?', correct=3, chosen=9, rew=-1, eps=0.231, confidence=-0.5434
INFO:root:[AutoTrain] ep=292, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=9, rew=-1, eps=0.230, confidence=-0.6547
INFO:root:[AutoTrain] ep=293, question='How many planets will be discovered in the future?', correct=11, chosen=10, rew=-1, eps=0.229, confidence=-0.2852
INFO:root:[AutoTrain] ep=294, question='Which language do people speak in Czech Republic?', correct=10, chosen=12, rew=-1, eps=0.228, confidence=0.0769
INFO:root:[AutoTrain] ep=295, question='What is the capital of Czech Republic?', correct=5, chosen=4, rew=-1, eps=0.227, confidence=0.0769
INFO:root:[AutoTrain] ep=296, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.226, confidence=-0.6975
INFO:root:[AutoTrain] ep=297, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=8, rew=-1, eps=0.225, confidence=0.5087
INFO:root:[AutoTrain] ep=298, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.223, confidence=0.2141
INFO:root:[AutoTrain] ep=299, question='What is the name of university in Hradec Kralove?', correct=2, chosen=9, rew=-1, eps=0.222, confidence=-0.8321
INFO:root:[AutoTrain] ep=300, question='UHK university location?', correct=2, chosen=10, rew=-1, eps=0.221, confidence=-0.4867
INFO:root:[AutoTrain] ep=301, question='Can you tell me what I had for breakfast today?', correct=11, chosen=9, rew=-1, eps=0.220, confidence=0.0769
INFO:root:[AutoTrain] ep=302, question='Czech Republic official language?', correct=10, chosen=0, rew=-1, eps=0.219, confidence=0.0769
INFO:root:[AutoTrain] ep=303, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=10, rew=-1, eps=0.218, confidence=-0.5436
INFO:root:[AutoTrain] ep=304, question='What language do people speak in Czech Republic?', correct=10, chosen=7, rew=-1, eps=0.217, confidence=0.0769
INFO:root:[AutoTrain] ep=305, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.216, confidence=0.4944
INFO:root:[AutoTrain] ep=306, question='Tell me about UHK', correct=2, chosen=10, rew=-1, eps=0.215, confidence=-0.3441
INFO:root:[AutoTrain] ep=307, question='UHK university location?', correct=2, chosen=10, rew=-1, eps=0.214, confidence=-0.5347
INFO:root:[AutoTrain] ep=308, question='Where will I be in 10 years?', correct=11, chosen=4, rew=-1, eps=0.212, confidence=0.0769
INFO:root:[AutoTrain] ep=309, question='What is the difference between a city and a country?', correct=4, chosen=8, rew=-1, eps=0.211, confidence=0.3170
INFO:root:[AutoTrain] ep=310, question='Warsaw is capital of what country?', correct=8, chosen=1, rew=-1, eps=0.210, confidence=0.0769
INFO:root:[AutoTrain] ep=311, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.209, confidence=0.0543
INFO:root:[AutoTrain] ep=312, question='What are the main colors of the Polish flag?', correct=4, chosen=0, rew=-1, eps=0.208, confidence=-0.7617
INFO:root:[AutoTrain] ep=313, question='Warsaw is the capital of what country?', correct=8, chosen=4, rew=-1, eps=0.207, confidence=0.0769
INFO:root:[AutoTrain] ep=314, question='What is my favorite color?', correct=11, chosen=0, rew=-1, eps=0.206, confidence=-0.4698
INFO:root:[AutoTrain] ep=315, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.205, confidence=0.2381
INFO:root:[AutoTrain] ep=316, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.204, confidence=0.4667
INFO:root:[AutoTrain] ep=317, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.203, confidence=0.8773
