INFO:root:[AutoTrain] ep=0, question='Where is the capital city of Poland?', correct=0, chosen=(8, 0.0), rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=1, question='What is the language used in the Czech Republic?', correct=10, chosen=(0, 0.0), rew=-1, eps=0.990
INFO:root:[AutoTrain] ep=2, question='How does a leap year work? ', correct=4, chosen=(9, 0.0), rew=-1, eps=0.985
INFO:root:[AutoTrain] ep=3, question='How many days does February have in a leap year?', correct=3, chosen=(7, 0.0), rew=-1, eps=0.980
INFO:root:[AutoTrain] ep=4, question='Which language do Czechs speak?', correct=10, chosen=(1, 0.0), rew=-1, eps=0.975
INFO:root:[AutoTrain] ep=5, question='Which language do people speak in Czech Republic?', correct=10, chosen=(8, 0.0), rew=-1, eps=0.970
INFO:root:[AutoTrain] ep=6, question='What is the capital of Czech Republic?', correct=5, chosen=(2, 0.0), rew=-1, eps=0.966
INFO:root:[AutoTrain] ep=7, question='What are the main colors of the Polish flag?', correct=4, chosen=(4, 0.0), rew=-1, eps=0.961
INFO:root:[AutoTrain] ep=8, question='Give me an example of a secure password.', correct=4, chosen=(5, 0.0), rew=-1, eps=0.956
INFO:root:[AutoTrain] ep=9, question='University in Hradec Kralove?', correct=2, chosen=(1, 0.0), rew=-1, eps=0.951
INFO:root:[AutoTrain] ep=10, question='How many days in leap year February?', correct=3, chosen=(3, 0.0), rew=-1, eps=0.946
INFO:root:[AutoTrain] ep=11, question='Who will be the next president of Poland?', correct=11, chosen=(0, 0.0), rew=-1, eps=0.942
INFO:root:[AutoTrain] ep=12, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=(5, 0.0), rew=-1, eps=0.937
INFO:root:[AutoTrain] ep=13, question='What is the capital of Poland?', correct=0, chosen=(4, 0.0), rew=-1, eps=0.932
INFO:root:[AutoTrain] ep=14, question='Which language is spoken in Czech Republic?', correct=10, chosen=(6, 0.0), rew=-1, eps=0.928
INFO:root:[AutoTrain] ep=15, question='New Year's Day date?', correct=7, chosen=(6, 0.0), rew=-1, eps=0.923
INFO:root:[AutoTrain] ep=16, question='Which language is spoken in Czech Republic?', correct=10, chosen=(2, 0.0), rew=-1, eps=0.918
INFO:root:[AutoTrain] ep=17, question='What is the capital of Poland?', correct=0, chosen=(1, 0.0), rew=-1, eps=0.914
INFO:root:[AutoTrain] ep=18, question='Who will be the next president of Poland?', correct=11, chosen=(12, 0.0), rew=-1, eps=0.909
INFO:root:[AutoTrain] ep=19, question='Is there a university called UHK?', correct=2, chosen=(5, 0.0), rew=-1, eps=0.905
INFO:root:[AutoTrain] ep=20, question='Warsaw is capital of what country?', correct=8, chosen=(10, 0.0), rew=-1, eps=0.900
INFO:root:[AutoTrain] ep=21, question='Lady with Ermine location?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.896
INFO:root:[AutoTrain] ep=22, question='What is the next winning lottery number?', correct=11, chosen=(9, 0.0), rew=-1, eps=0.891
INFO:root:[AutoTrain] ep=23, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=(4, 0.0), rew=-1, eps=0.887
INFO:root:[AutoTrain] ep=24, question='What is the capital of the Czech Republic?', correct=5, chosen=(7, 0.0), rew=-1, eps=0.882
INFO:root:[AutoTrain] ep=25, question='Which language do people speak in Czech Republic?', correct=10, chosen=(5, 1.0256591943619795), rew=-1, eps=0.878
INFO:root:[AutoTrain] ep=26, question='What language do people speak in Czechia?', correct=10, chosen=(9, 0.0), rew=-1, eps=0.873
INFO:root:[AutoTrain] ep=27, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=(5, 10.933402106369346), rew=-1, eps=0.869
INFO:root:[AutoTrain] ep=28, question='What is the difference between a city and a country?', correct=4, chosen=(11, 0.0), rew=-1, eps=0.865
INFO:root:[AutoTrain] ep=29, question='Czech Republic official language?', correct=10, chosen=(7, 0.0), rew=-1, eps=0.860
INFO:root:[AutoTrain] ep=30, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.856
INFO:root:[AutoTrain] ep=0, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=10, rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=766, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=767, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=768, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=769, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=5, rew=-1, eps=0.021
INFO:root:[AutoTrain] ep=770, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=771, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=772, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=773, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=774, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.021
INFO:root:[AutoTrain] ep=775, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=776, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=777, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=778, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=779, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=780, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.020
INFO:root:[AutoTrain] ep=781, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=782, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=783, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=784, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.020
INFO:root:[AutoTrain] ep=785, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=786, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=787, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=0, rew=-1, eps=0.019
INFO:root:[AutoTrain] ep=788, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=789, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=790, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=0, rew=-1, eps=0.019
INFO:root:[AutoTrain] ep=791, question='How does a leap year work? ', correct=4, chosen=2, rew=-1, eps=0.019
INFO:root:[AutoTrain] ep=792, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=793, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=794, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=795, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.019
INFO:root:[AutoTrain] ep=796, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.018
INFO:root:[AutoTrain] ep=797, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.018
INFO:root:[AutoTrain] ep=798, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=799, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=800, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.018
INFO:root:[AutoTrain] ep=801, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.018
INFO:root:[AutoTrain] ep=802, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.018
INFO:root:[AutoTrain] ep=803, question='Capital of Poland is? ', correct=0, chosen=6, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=804, question='Where is the capital city of Poland?', correct=0, chosen=11, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=805, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=1, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=806, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.018
INFO:root:[AutoTrain] ep=807, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=808, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=10, rew=-1, eps=0.017
INFO:root:[AutoTrain] ep=809, question='Warsaw is the capital of what country?', correct=8, chosen=7, rew=-1, eps=0.017
INFO:root:[AutoTrain] ep=810, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=811, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.017
INFO:root:[AutoTrain] ep=812, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=813, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.017
INFO:root:[AutoTrain] ep=814, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=815, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=816, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.017
INFO:root:[AutoTrain] ep=817, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.017
INFO:root:[AutoTrain] ep=818, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=3, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=819, question='What is the capital of Czech Republic?', correct=5, chosen=4, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=820, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=821, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.016
INFO:root:[AutoTrain] ep=822, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=823, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=7, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=824, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.016
INFO:root:[AutoTrain] ep=825, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.016
INFO:root:[AutoTrain] ep=826, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.016
INFO:root:[AutoTrain] ep=827, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.016
INFO:root:[AutoTrain] ep=828, question='What is the capital of Poland?', correct=0, chosen=12, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=829, question='Give me an example of a secure password.', correct=4, chosen=1, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=830, question='Berlin is capital of which country?', correct=12, chosen=3, rew=-1, eps=0.016
INFO:root:[AutoTrain] ep=831, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=832, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=833, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=834, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=835, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=836, question='Berlin is capital of which country?', correct=12, chosen=3, rew=-1, eps=0.015
INFO:root:[AutoTrain] ep=837, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.015
INFO:root:[AutoTrain] ep=838, question='What is the capital of Poland?', correct=0, chosen=11, rew=-1, eps=0.015
INFO:root:[AutoTrain] ep=839, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=840, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.015
INFO:root:[AutoTrain] ep=841, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=842, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=843, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.015
INFO:root:[AutoTrain] ep=844, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=845, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=846, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=847, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=848, question='How does a leap year work? ', correct=4, chosen=11, rew=-1, eps=0.014
INFO:root:[AutoTrain] ep=849, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=850, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=851, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=852, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=853, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=7, rew=-1, eps=0.014
INFO:root:[AutoTrain] ep=854, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=855, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=856, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.014
INFO:root:[AutoTrain] ep=857, question='How many planets will be discovered in the future?', correct=11, chosen=3, rew=-1, eps=0.014
INFO:root:[AutoTrain] ep=858, question='Berlin is capital of which country?', correct=12, chosen=2, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=859, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=860, question='Name Poland' s capital city', correct=0, chosen=12, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=861, question='What is the capital of Poland?', correct=0, chosen=7, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=862, question='What is Poland's capital?', correct=0, chosen=7, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=863, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=864, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=865, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=866, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=5, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=867, question='Which country has Lady with an Ermine?', correct=8, chosen=3, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=868, question='Name Poland' s capital city', correct=0, chosen=12, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=869, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=870, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=871, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=872, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=3, rew=-1, eps=0.013
INFO:root:[AutoTrain] ep=873, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.013
INFO:root:[AutoTrain] ep=874, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=875, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=876, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=877, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=878, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=879, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.012
INFO:root:[AutoTrain] ep=880, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=881, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=11, rew=-1, eps=0.012
INFO:root:[AutoTrain] ep=882, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=6, rew=-1, eps=0.012
INFO:root:[AutoTrain] ep=883, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=884, question='Give me an example of a secure password.', correct=4, chosen=4, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=885, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=886, question='How many planets will be discovered in the future?', correct=11, chosen=3, rew=-1, eps=0.012
INFO:root:[AutoTrain] ep=887, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=888, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=889, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.012
INFO:root:[AutoTrain] ep=890, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=891, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=8, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=892, question='Capital of Poland is? ', correct=0, chosen=4, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=893, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=894, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=895, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=8, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=896, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=897, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=4, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=898, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=899, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=900, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=3, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=901, question='Berlin is capital of which country?', correct=12, chosen=3, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=902, question='Warsaw is the capital of which country?', correct=8, chosen=9, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=903, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=3, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=904, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=905, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.011
INFO:root:[AutoTrain] ep=906, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=907, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.011
INFO:root:[AutoTrain] ep=908, question='Lady with Ermine location?', correct=8, chosen=5, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=909, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=910, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=911, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=912, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=913, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=914, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=915, question='Which language do Czechs speak?', correct=10, chosen=1, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=916, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=917, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=918, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=919, question='Where is the capital city of Poland?', correct=0, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=920, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=921, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=922, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=923, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=924, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=925, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=926, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=927, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=928, question='What are the main colors of the Polish flag?', correct=4, chosen=7, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=929, question='Capital of Poland is? ', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=930, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=931, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=932, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=933, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=934, question='Name Poland' s capital city', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=935, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=936, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=937, question='What is the capital of Poland?', correct=0, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=938, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=939, question='Where is the capital city of Poland?', correct=0, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=940, question='Berlin is capital of which country?', correct=12, chosen=2, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=941, question='Warsaw is the capital of what country?', correct=8, chosen=7, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=942, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=943, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=944, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=945, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=946, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=947, question='Warsaw is the capital of which country?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=948, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=949, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=950, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=951, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=10, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=952, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=953, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=954, question='What is the difference between a city and a country?', correct=4, chosen=5, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=955, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=956, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=7, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=957, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=958, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=4, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=959, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=960, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=961, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=962, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=963, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=964, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.010
INFO:root:[AutoTrain] ep=965, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=966, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.010
INFO:root:[AutoTrain] ep=967, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.010
